Real,Imaginary
0.067572665092681450,0.032541280433816877
0.073119593413636802,0.016689070046723591
0.075000000000000011,-0.000000000000000018
0.075000000000000011,0.000000000000000000
0.073119593413636788,-0.016689070046723535
0.099912054007754436,-0.020532449049043340
0.093733696785263554,-0.040224297221558424
0.101999999999999993,-0.000000000000000025
0.101999999999999993,0.000000000000000000
0.099912054007754436,0.020532449049043323
0.093733696785263512,0.040224297221558486
0.083717871003142180,0.058269357939668823
0.070274625745720035,0.073928864297370236
0.053954329053350160,0.086561714264464587
0.035425135790171647,0.095650717479002209
0.015445633305466777,0.100823769081467368
-0.005166215221548689,0.101869083731447374
-0.025566558290389573,0.098743866124352805
-0.044920203458878663,0.091576063036215655
-0.062434810219861650,0.080659125167645229
-0.077393328514664642,0.066439993237666695
-0.089183354846747387,0.049500800178170226
-0.097322204152805014,0.030535038543282388
-0.101476670985973294,0.010319168842718046
-0.101476670985973294,-0.010319168842718046
-0.097322204152804959,-0.030535038543282558
-0.089183354846747387,-0.049500800178170226
-0.077393328514664642,-0.066439993237666695
-0.062434810219861650,-0.080659125167645229
-0.044920203458878663,-0.091576063036215655
-0.025566558290389573,-0.098743866124352805
-0.005166215221548689,-0.101869083731447374
0.015445633305466912,-0.100823769081467340
-0.009369065729286230,-0.049114362536434440
0.003139525976465688,-0.049901336421413582
0.015450849718747365,-0.047552825814757685
0.026791339748949840,-0.042216396275100751
0.036448431371070601,-0.034227355296434413
0.043815334002193181,-0.024087683705085766
0.048429158056431561,-0.012434494358242724
0.067572665092681436,-0.032541280433816877
-0.021288964578253636,-0.045241352623300979
-0.031871199487434491,-0.038525662138789468
-0.040450849718747371,-0.029389262614623664
-0.046488824294412576,-0.018406227634233888
-0.049605735065723904,-0.006266661678215206
-0.049605735065723904,0.006266661678215206
-0.046488824294412576,0.018406227634233888
-0.040450849718747371,0.029389262614623664
-0.031871199487434491,0.038525662138789468
-0.021288964578253640,0.045241352623300979
-0.009369065729286230,0.049114362536434440
0.003139525976465665,0.049901336421413582
0.015450849718747373,0.047552825814757678
0.026791339748949830,0.042216396275100758
0.036448431371070587,0.034227355296434440
0.043815334002193181,0.024087683705085766
0.048429158056431554,0.012434494358242740
0.050000000000000003,0.000000000000000000
0.050000000000000003,-0.000000000000000012
0.502682709454873478,-0.365220366511928241
0.467920955401343985,-0.408810227362640166
0.429391776947988246,-0.449108588639149764
0.387405388384924387,-0.485790991631510016
0.397030608980476207,-0.551440790595501995
0.442965367699585555,-0.515268796861182876
0.485620565816191785,-0.475281933231594123
0.524680399167182010,-0.431776248454875722
0.559855682412258027,-0.385073843399814486
0.590885990061022048,-0.335520486333704626
0.617541584572192215,-0.283483052975069316
0.639625117249979391,-0.229346810274200091
0.656973089344786154,-0.173512564031448685
0.669457062540743220,-0.116393691471314176
0.676984609868065856,-0.058413080742094427
0.679499999999999993,0.000000000000000000
0.679499999999999993,-0.000000000000000166
0.676984609868065967,0.058413080742094878
0.669457062540743220,0.116393691471314023
0.656973089344785932,0.173512564031449101
0.639625117249979613,0.229346810274199953
0.617541584572192215,0.283483052975069316
0.590885990061022159,0.335520486333704460
0.559855682412258027,0.385073843399814486
0.524680399167182121,0.431776248454875555
0.485620565816191785,0.475281933231594123
0.442965367699585111,0.515268796861183209
0.397030608980476374,0.551440790595501773
0.348156374541263913,0.583530109648408013
0.296704512114145391,0.611299175928699312
